doc_ID,sentence_id,intervenant,date,context,detect_immigration,detect_démocratie,detect_progrès,detect_égalité,detect_nation,detect_autorité,detect_tradition,detect_prodem,detect_ecologie,detect_tech,detect_ue,detect_soc,detect_travail,immigration_1,immigration_2,immigration_3,immigration_4,démocratie_1,démocratie_2,démocratie_3,démocratie_4,démocratie_5,progrès_1,progrès_2,progrès_3,égalité_1,égalité_2,égalité_3,égalité_4,nation_1,nation_2,nation_3,nation_4,nation_5,nation_6,autorité_1,autorité_2,autorité_3,autorité_4,autorité_5,tradition_1,tradition_2,tradition_3,tradition_4,tradition_5,tradition_6,prodem_1,prodem_2,prodem_3,emotion,theme
21,37,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,,,,,non,non,non,non,oui,non,,,,,,,,,,,,,,,négatif,social le discours met
21,38,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,négatif,la reponse est :
21,39,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,non,,,,,,,,,,,,,,,négatif,la crise; le theme
21,40,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,oui,,,,,,,,,,,,,,,négatif,theme: securite justification
21,41,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,non,non,non,non,oui,oui,,,,,,,,,,,,,,,négatif,france peripheriques ; cette
21,42,Castex,2020-07-15,,non,oui,non,non,oui,non,oui,oui,non,non,non,non,oui,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,oui,,,,,,oui,non,non,non,non,non,non,non,non,négatif,"france des banlieues, france"
21,43,Castex,2020-07-15,,non,oui,non,oui,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,non,non,non,neutre,"france peripheriques, inclusion sociale"
21,44,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,reconciliation bien que cet
21,45,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,reponse : cohesion sociale
21,46,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,confiance ; ce theme
21,47,Castex,2020-07-15,,non,oui,non,non,non,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,non,non,non,neutre,confiance le theme dominant
21,48,Castex,2020-07-15,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,non,non,non,non,non,,,,,,,,,,neutre,confiance : cet extrait
21,49,Castex,2020-07-15,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,oui,non,non,oui,non,non,,,,,,,,,,négatif,securite
21,50,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,non,,,,,,,,,,,,,,,négatif,securite
21,51,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,securite
21,52,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,na (aucun theme dominant
21,53,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,laicite bien que le
21,54,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,la france du bon
21,55,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,positif,la reponse est :
21,56,Castex,2020-07-15,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,non,non,non,non,non,,,,,,,,,,positif,"humilite cependant, il est"
21,57,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,positif,gouvernance/politique publique
21,58,Castex,2020-07-15,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,neutre,gouvernance le theme dominant
21,59,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,"gouvernance, administration publique"
21,60,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,oui,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,na (aucun theme dominant
21,61,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,négatif,politique generale; na (aucun
21,62,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,oui,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,négatif,administration cet extrait semble
21,63,Castex,2020-07-15,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,administration cet extrait semble
21,64,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,oui,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,administration cet extrait semble
21,65,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,pouvoir public/organisation collective; le
21,66,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,action publique cet extrait
21,67,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,pouvoir public/action publique
21,68,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,oui,non,non,non,,,,,,,,,,,,,,,neutre,etat bien que cet
21,69,Castex,2020-07-15,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,neutre,etat bien que ce
21,70,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,"societe, avec un sous-theme"
21,71,Castex,2020-07-15,,non,oui,oui,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,oui,non,non,neutre,participation a la chose
21,72,Castex,2020-07-15,,non,oui,oui,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,non,non,non,non,non,oui,,,,,,,,,,,,oui,non,non,neutre,"participation civique, democratie"
21,73,Castex,2020-07-15,,non,oui,oui,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,oui,non,non,neutre,"participation civique, democratie participative"
21,74,Castex,2020-07-15,,non,oui,oui,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,oui,non,non,neutre,participation citoyenne
21,75,Castex,2020-07-15,,non,oui,oui,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,oui,non,non,neutre,democratie
21,76,Castex,2020-07-15,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,oui,,,,,,,,,,,,oui,non,non,neutre,democratie cet extrait
21,77,Castex,2020-07-15,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,oui,oui,non,neutre,democratie le discours de
21,78,Castex,2020-07-15,,non,oui,non,non,oui,non,non,oui,non,non,non,non,oui,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,oui,oui,non,neutre,democratie le theme dominant
21,79,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,oui,oui,non,neutre,dialogue social le theme
21,80,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,dialogue social
21,81,Castex,2020-07-15,,non,oui,oui,non,non,oui,non,oui,non,non,non,oui,oui,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,oui,non,non,neutre,economie
21,82,Castex,2020-07-15,,non,oui,non,non,oui,oui,oui,oui,non,non,non,oui,oui,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,non,non,oui,non,non,neutre,travail la raison pour
21,83,Castex,2020-07-15,,non,oui,non,non,oui,oui,non,oui,non,non,non,oui,oui,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,,,,,,,oui,non,non,neutre,travail la raison pour
21,84,Castex,2020-07-15,,non,non,non,non,oui,non,oui,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,oui,non,non,non,non,non,,,,neutre,france des territoires; proximite
21,85,Castex,2020-07-15,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,"territoires, proximite c"
21,86,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,territoires cet extrait sem
21,87,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,"territoires, developpement local c"
21,88,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,territoire le discours met
21,89,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,territoire cet extrait de
21,90,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,territoire cet extrait sem
21,91,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,na (aucun theme dominant
21,92,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,na (aucun theme dominant
21,93,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,engagement citoyen bien que
21,94,Castex,2020-07-15,,non,oui,oui,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,non,non,non,non,non,oui,,,,,,,,,,,,oui,non,non,positif,participation civique et renforcement
21,95,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,oui,neutre,"territoires, decentralisation"
21,96,Castex,2020-07-15,,non,oui,oui,non,oui,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,non,non,non,non,non,oui,non,non,non,non,non,,,,,,,non,non,oui,neutre,decentralisation le theme dominant
21,97,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,decentralisation la citation met
21,98,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,decentralisation le theme dominant
21,99,Castex,2020-07-15,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,organisation de l'etat b
21,100,Castex,2020-07-15,,non,non,oui,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,administration territoriale cet extrait
21,101,Castex,2020-07-15,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,administration territoriale cet extrait
21,102,Castex,2020-07-15,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,administration et modernisation de
21,103,Castex,2020-07-15,,non,non,oui,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,gouvernance/administration publique
21,104,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,gouvernance/administration publique
21,105,Castex,2020-07-15,,non,non,oui,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,négatif,economie cet extrait de
21,106,Castex,2020-07-15,,non,non,oui,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,non,oui,non,non,non,,,,,,,,,,neutre,economie cet extrait de
21,107,Castex,2020-07-15,,non,non,oui,non,non,oui,non,non,non,oui,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,oui,oui,non,non,non,,,,,,,,,,neutre,economie cet extrait de
21,108,Castex,2020-07-15,,non,non,oui,non,non,oui,non,non,non,oui,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,oui,oui,non,non,non,,,,,,,,,,neutre,recherche & innovation cet
21,109,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
21,110,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,emploi le discours met
21,111,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,emploi le discours de
21,112,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,jeunesse cet extrait de
21,113,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,emploi / travail en
21,114,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,formation professionnelle bien que
21,115,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,formation professionnelle le theme
21,116,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,"emploi, travail cet extr"
21,117,Castex,2020-07-15,,non,oui,oui,non,non,non,non,oui,non,non,non,oui,oui,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,emploi cet extrait de
21,118,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,emploi cet extrait de
21,119,Castex,2020-07-15,,non,non,oui,non,non,oui,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,positif,emploi cet extrait de
21,120,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,emploi le theme dominant
21,121,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,jeune ; insertion ;
21,122,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,social cet extrait de
21,123,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,positif,education cet extrait de
21,124,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait
21,125,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie
21,126,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie
21,127,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
21,128,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,emploi cet extrait de
21,129,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,emploi cet extrait de
21,130,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,formation cet extrait de
21,131,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,formation professionnelle cet extr
21,132,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,formation cet extrait de
21,133,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,formation / education
21,134,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,"formation, travail cet"
21,135,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,formation / emploi cet
21,136,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
21,137,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie
21,138,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,economie
21,139,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,economie
21,140,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,economie
21,141,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
21,142,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,négatif,economie ce discours sem
21,143,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,négatif,economie
21,144,Castex,2020-07-15,,non,non,oui,non,non,oui,non,non,non,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,négatif,economie cet extrait de
21,145,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,négatif,economie cet extrait de
21,146,Castex,2020-07-15,,non,non,oui,non,oui,oui,non,non,non,oui,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,positif,economie. cet extrait de
21,147,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,non,oui,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,economie
21,148,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,non,oui,oui,non,oui,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,economie cet extrait
21,149,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,oui,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
21,150,Castex,2020-07-15,,non,oui,oui,non,non,oui,non,oui,non,non,oui,non,non,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,non,non,non,neutre,economie cet extrait de
21,151,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,oui,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
21,152,Castex,2020-07-15,,non,non,oui,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,amenagement du territoire cet
21,153,Castex,2020-07-15,,non,oui,oui,non,non,oui,non,oui,non,oui,non,oui,non,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,non,non,non,neutre,infrastructure et developpement territorial
21,154,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,"renovation urbaine, agenda rural,"
21,155,Castex,2020-07-15,,non,non,oui,non,non,oui,non,non,oui,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,transition ecologique le discours
21,156,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,oui,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,positif,transition ecologique le discours
21,157,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,oui,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,ecologie
21,158,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,oui,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,ecologie
21,159,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,oui,oui,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,ecologie l'extrait de disc
21,160,Castex,2020-07-15,,non,oui,oui,non,non,non,non,oui,oui,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,oui,non,non,neutre,ecologie
21,161,Castex,2020-07-15,,non,oui,oui,non,non,non,non,oui,non,non,non,non,oui,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,oui,non,non,neutre,ecologie cet extrait de
21,162,Castex,2020-07-15,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,oui,non,non,neutre,environnement / ecologie
21,163,Castex,2020-07-15,,non,oui,oui,non,non,non,non,oui,oui,oui,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,ecologie cet extrait de
21,164,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,oui,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,ecologie cet extrait de
21,165,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,oui,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,positif,ecologie cet extrait de
21,166,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,oui,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,ecologie le discours de
21,167,Castex,2020-07-15,,non,non,oui,non,non,non,non,non,oui,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,ecologie cet extrait de
21,168,Castex,2020-07-15,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,transition ecologique le discours
21,169,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,non,non,non,oui,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,transition ecologique cet extr
21,170,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,oui,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,transition ecologique le discours
21,171,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,non,non,non,oui,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,agriculture/alimentation
21,172,Castex,2020-07-15,,non,non,oui,non,oui,non,non,non,oui,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,agriculture/alimentation cet
